r,U_00,U_01,U_11,hs_00,hs_01,hs_11,lj_00,lj_01,lj_11,coulomb_00,coulomb_01,coulomb_11
8.99,0.11122712816293714,-0.11125114523979585,0.11120076786299742,0.0,0.0,0.0,-7.577065093999431e-06,-1.644001176471066e-05,-3.393736503372349e-05,0.11123470522803114,-0.11123470522803114,0.11123470522803114
9.0,0.11110358441958129,-0.11112744182715574,0.11107739936637048,0.0,0.0,0.0,-7.526691529811034e-06,-1.633071604462835e-05,-3.371174474062784e-05,0.1111111111111111,-0.1111111111111111,0.1111111111111111
9.01,0.11098031463471286,-0.11100401361005331,0.11095430347050206,0.0,0.0,0.0,-7.476708239414363e-06,-1.6222267101025523e-05,-3.348787245021527e-05,0.11098779134295228,-0.11098779134295228,0.11098779134295228
9.02,0.11085731789931548,-0.11088085966853103,0.11083147927838419,0.0,0.0,0.0,-7.427111771002091e-06,-1.611465744455092e-05,-3.326573270229787e-05,0.11086474501108648,-0.11086474501108648,0.11086474501108648
9.03,0.11073459330838042,-0.11075797908674778,0.11070892589689715,0.0,0.0,0.0,-7.377898707074864e-06,-1.6007879660290425e-05,-3.3045310190346275e-05,0.1107419712070875,-0.1107419712070875,0.1107419712070875
9.040000000000001,0.1106121399608846,-0.11063537095295561,0.11058664243678887,0.0,0.0,0.0,-7.329065664062813e-06,-1.5901926406945953e-05,-3.282658975979422e-05,0.11061946902654866,-0.11061946902654866,0.11061946902654866
9.05,0.11048995695976882,-0.11051303435947679,0.1104646280126544,0.0,0.0,0.0,-7.2806092919517204e-06,-1.579679041602435e-05,-3.260955640636455e-05,0.11049723756906077,-0.11049723756906077,0.11049723756906077
9.06,0.11036804341191593,-0.11039096840268088,0.11034288174291543,0.0,0.0,0.0,-7.232526273913625e-06,-1.569246449103591e-05,-3.2394195274414635e-05,0.11037527593818984,-0.11037527593818984,0.11037527593818984
9.07,0.1102463984281294,-0.11026917218296205,0.11022140274980004,0.0,0.0,0.0,-7.184813325941981e-06,-1.5588941506702778e-05,-3.218049165530249e-05,0.11025358324145534,-0.11025358324145534,0.11025358324145534
9.08,0.11012502112311187,-0.11014764480471655,0.1101001901593226,0.0,0.0,0.0,-7.137467196491173e-06,-1.5486214408176896e-05,-3.196843098577215e-05,0.11013215859030837,-0.11013215859030837,0.11013215859030837
9.09,0.1100039106154439,-0.11002638537632028,0.10997924310126365,0.0,0.0,0.0,-7.0904846661204e-06,-1.5384276210267264e-05,-3.175799884635873e-05,0.11001100110011001,-0.11001100110011001,0.11001100110011001
9.1,0.10988306602756275,-0.10990539301010656,0.10985856070915008,0.0,0.0,0.0,-7.0438625471418376e-06,-1.5283119996676643e-05,-3.154918095981286e-05,0.10989010989010989,-0.10989010989010989,0.10989010989010989
9.11,0.10976248648574154,-0.10978466682234406,0.10973814212023526,0.0,0.0,0.0,-6.997597683273067e-06,-1.5182738919247394e-05,-3.134196318954369e-05,0.10976948408342481,-0.10976948408342481,0.10976948408342481
9.120000000000001,0.10964217112006824,-0.10966420593321476,0.10961798647547946,0.0,0.0,0.0,-6.951686949293641e-06,-1.5083126197216366e-05,-3.113633153808108e-05,0.10964912280701754,-0.10964912280701754,0.10964912280701754
9.13,0.10952211906442508,-0.10954400946679227,0.10949809291953023,0.0,0.0,0.0,-6.906127250705824e-06,-1.4984275116478838e-05,-3.093227214555584e-05,0.10952902519167579,-0.10952902519167579,0.10952902519167579
9.14,0.10940232945646784,-0.10942407655102011,0.10937846060070305,0.0,0.0,0.0,-6.860915523399361e-06,-1.4886179028861132e-05,-3.072977128819867e-05,0.10940919037199125,-0.10940919037199125,0.10940919037199125
9.15,0.10928280143760548,-0.1093044063176902,0.10925908867096194,0.0,0.0,0.0,-6.816048733320287e-06,-1.478883135140209e-05,-3.052881537685649e-05,0.1092896174863388,-0.1092896174863388,0.1092896174863388
9.16,0.10916353415297976,-0.10918499790242155,0.10913997628590037,0.0,0.0,0.0,-6.7715238761437145e-06,-1.469222556564308e-05,-3.0329390955527277e-05,0.1091703056768559,-0.1091703056768559,0.1091703056768559
9.17,0.10904452675144508,-0.10906585044463896,0.10902112260472212,0.0,0.0,0.0,-6.727337976950496e-06,-1.4596355216926556e-05,-3.0131484699911697e-05,0.10905125408942203,-0.10905125408942203,0.10905125408942203
9.18,0.10892577838554844,-0.10894696308755206,0.10890252679022237,0.0,0.0,0.0,-6.68348808990781e-06,-1.4501213913702907e-05,-2.9935083415982594e-05,0.10893246187363835,-0.10893246187363835,0.10893246187363835
9.19,0.10880728821150945,-0.10882833497813424,0.10878418800876882,0.0,0.0,0.0,-6.639971297953481e-06,-1.440679532684567e-05,-2.974017403857131e-05,0.1088139281828074,-0.1088139281828074,0.1088139281828074
9.200000000000001,0.10868905538920054,-0.108709965267102,0.10866610543028306,0.0,0.0,0.0,-6.5967847124841485e-06,-1.431309318897486e-05,-2.9546743629970804e-05,0.10869565217391303,-0.10869565217391303,0.10869565217391303
9.21,0.10857107908212738,-0.10859185310889422,0.10854827822822187,0.0,0.0,0.0,-6.5539254730471e-06,-1.422010129378842e-05,-2.9354779378555763e-05,0.10857763300760043,-0.10857763300760043,0.10857763300760043
9.22,0.10845335845740914,-0.10847399766165157,0.10843070557955875,0.0,0.0,0.0,-6.511390747035745e-06,-1.4127813495401483e-05,-2.916426859741848e-05,0.10845986984815617,-0.10845986984815617,0.10845986984815617
9.23,0.10833589268575923,-0.10835639808719633,0.1083133866647656,0.0,0.0,0.0,-6.469177729388801e-06,-1.4036223707693645e-05,-2.8975198723021592e-05,0.10834236186348863,-0.10834236186348863,0.10834236186348863
9.24,0.10821868094146593,-0.10823905355101189,0.10819632066779436,0.0,0.0,0.0,-6.4272836422929345e-06,-1.3945325903663937e-05,-2.8787557313866525e-05,0.10822510822510822,-0.10822510822510822,0.10822510822510822
9.25,0.10810172240237323,-0.10812196322222291,0.10807950677605893,0.0,0.0,0.0,-6.3857057348890385e-06,-1.3855114114793385e-05,-2.8601332049177765e-05,0.10810810810810811,-0.10810810810810811,0.10810810810810811
9.26,0.10798501624986172,-0.10800512627357511,0.1079629441804171,0.0,0.0,0.0,-6.3444412829818995e-06,-1.3765582430415227e-05,-2.8416510727602557e-05,0.1079913606911447,-0.1079913606911447,0.1079913606911447
9.27,0.1078685616688298,-0.10788854188141565,0.10784663207515263,0.0,0.0,0.0,-6.303487588753373e-06,-1.3676724997092445e-05,-2.823308126592644e-05,0.10787486515641856,-0.10787486515641856,0.10787486515641856
9.28,0.1077523578476747,-0.10777220922567318,0.10773056965795738,0.0,0.0,0.0,-6.262841980478882e-06,-1.3588536018002852e-05,-2.8051031697803405e-05,0.10775862068965518,-0.10775862068965518,0.10775862068965518
9.290000000000001,0.10763640397827386,-0.10765612748983844,0.1076147561299136,0.0,0.0,0.0,-6.222501812247312e-06,-1.3501009752331196e-05,-2.7870350172501356e-05,0.1076426264800861,-0.1076426264800861,0.1076426264800861
9.3,0.10752069925596641,-0.10754029586094477,0.10749919069547643,0.0,0.0,0.0,-6.182464463684221e-06,-1.3414140514668701e-05,-2.769102495366249e-05,0.1075268817204301,-0.1075268817204301,0.1075268817204301
9.31,0.10740524287953465,-0.10742471352954874,0.10738387256245625,0.0,0.0,0.0,-6.142727339678242e-06,-1.3327922674419401e-05,-2.751304441807794e-05,0.10741138560687433,-0.10741138560687433,0.10741138560687433
9.32,0.10729003405118569,-0.107309379689711,0.10726880094200132,0.0,0.0,0.0,-6.103287870110765e-06,-1.3242350655213722e-05,-2.733639705447715e-05,0.1072961373390558,-0.1072961373390558,0.1072961373390558
9.33,0.10717507197653328,-0.1071942935389772,0.10715397504858054,0.0,0.0,0.0,-6.06414350958879e-06,-1.3157418934328776e-05,-2.7161071462331217e-05,0.10718113612004287,-0.10718113612004287,0.10718113612004287
9.34,0.10706035586457974,-0.10707945427835903,0.10703939409996625,0.0,0.0,0.0,-6.0252917371809116e-06,-1.307312204211557e-05,-2.6987056350670574e-05,0.10706638115631692,-0.10706638115631692,0.10706638115631692
9.35,0.10694588492769785,-0.10696486111231544,0.10692505731721709,0.0,0.0,0.0,-5.986730056156382e-06,-1.2989454561432876e-05,-2.681434053691629e-05,0.10695187165775401,-0.10695187165775401,0.10695187165775401
9.36,0.10683165838161313,-0.10685051324873393,0.10681096392466112,0.0,0.0,0.0,-5.948455993727275e-06,-1.2906411127087774e-05,-2.664291294572521e-05,0.10683760683760685,-0.10683760683760685,0.10683760683760685
9.370000000000001,0.10671767544538585,-0.10673640989891194,0.1066971131498788,0.0,0.0,0.0,-5.910467100793601e-06,-1.2823986425282696e-05,-2.6472762607848554e-05,0.10672358591248665,-0.10672358591248665,0.10672358591248665
9.38,0.10660393534139372,-0.10662255027753847,0.10658350422368641,0.0,0.0,0.0,-5.872760951691509e-06,-1.274217519306904e-05,-2.63038786590041e-05,0.10660980810234541,-0.10660980810234541,0.10660980810234541
9.39,0.10649043729531397,-0.10650893360267573,0.10647013638011917,0.0,0.0,0.0,-5.835335143944299e-06,-1.2660972217807002e-05,-2.6136250338760967e-05,0.10649627263045792,-0.10649627263045792,0.10649627263045792
9.4,0.10637718053610624,-0.10639555909574089,0.10635700885641482,0.0,0.0,0.0,-5.798187298016463e-06,-1.2580372336631877e-05,-2.5969866989438e-05,0.10638297872340426,-0.10638297872340426,0.10638297872340426
9.41,0.106264164295995,-0.106282425981488,0.10624412089299706,0.0,0.0,0.0,-5.7613150570704936e-06,-1.2500370435926488e-05,-2.58047180550148e-05,0.10626992561105207,-0.10626992561105207,0.10626992561105207
9.42,0.10615138781045255,-0.10616953348799008,0.10613147173345923,0.0,0.0,0.0,-5.72471608672661e-06,-1.242096145079979e-05,-2.564079308005539e-05,0.10615711252653928,-0.10615711252653928,0.10615711252653928
9.43,0.1060388503181818,-0.1060568808466212,0.10601906062454798,0.0,0.0,0.0,-5.6883880748252085e-06,-1.2342140364571516e-05,-2.54780817086443e-05,0.10604453870625663,-0.10604453870625663,0.10604453870625663
9.44,0.10592655106109933,-0.10594446729203878,0.10590688681614718,0.0,0.0,0.0,-5.652328731192128e-06,-1.2263902208262872e-05,-2.5316573683335367e-05,0.10593220338983052,-0.10593220338983052,0.10593220338983052
9.450000000000001,0.10581448928431841,-0.1058322920621659,0.1057949495612617,0.0,0.0,0.0,-5.6165357874065875e-06,-1.2186242060093044e-05,-2.515625884411231e-05,0.10582010582010581,-0.10582010582010581,0.10582010582010581
9.46,0.10570266423613238,-0.10572035439817394,0.10568324811600159,0.0,0.0,0.0,-5.581006996571887e-06,-1.2109155044981669e-05,-2.499712712736169e-05,0.10570824524312895,-0.10570824524312895,0.10570824524312895
9.47,0.10559107516799784,-0.10560865354446498,0.10557178173956608,0.0,0.0,0.0,-5.545740133088684e-06,-1.2032636334056929e-05,-2.483916856485758e-05,0.10559662090813093,-0.10559662090813093,0.10559662090813093
9.48,0.1054797213345181,-0.10549718874865471,0.10546054969422777,0.0,0.0,0.0,-5.510732992430941e-06,-1.195668114416946e-05,-2.4682373282758082e-05,0.10548523206751054,-0.10548523206751054,0.10548523206751054
9.49,0.10536860199342678,-0.10538595926155511,0.1053495512453171,0.0,0.0,0.0,-5.4759833909244745e-06,-1.188128473741183e-05,-2.4526731500613407e-05,0.1053740779768177,-0.1053740779768177,0.1053740779768177
9.5,0.10525771640557131,-0.10527496433715748,0.10523878566120645,0.0,0.0,0.0,-5.4414891655279996e-06,-1.1806442420643559e-05,-2.4372233530385395e-05,0.10526315789473684,-0.10526315789473684,0.10526315789473684
9.51,0.10514706383489683,-0.10516420323261547,0.10512825221329497,0.0,0.0,0.0,-5.407248173616796e-06,-1.1732149545021608e-05,-2.421886977547829e-05,0.10515247108307045,-0.10515247108307045,0.10515247108307045
9.52,0.10503664354842993,-0.10505367520822823,0.10501795017599291,0.0,0.0,0.0,-5.3732582927687635e-06,-1.1658401505536337e-05,-2.406663072978095e-05,0.10504201680672269,-0.10504201680672269,0.10504201680672269
9.53,0.10492645481626256,-0.10494337952742366,0.1049078788267064,0.0,0.0,0.0,-5.339517420553024e-06,-1.158519374055273e-05,-2.391550697671971e-05,0.10493179433368312,-0.10493179433368312,0.10493179433368312
9.540000000000001,0.10481649691153616,-0.10483331545674184,0.10479803744582215,0.0,0.0,0.0,-5.306023474320889e-06,-1.151252173135695e-05,-2.376548918832231e-05,0.10482180293501048,-0.10482180293501048,0.10482180293501048
9.55,0.10470676911042574,-0.10472348226581844,0.10468842531669245,0.0,0.0,0.0,-5.272774390999302e-06,-1.1440381001708114e-05,-2.3616568124292865e-05,0.10471204188481674,-0.10471204188481674,0.10471204188481674
9.56,0.10459727069212416,-0.10461387922736844,0.10457904172561995,0.0,0.0,0.0,-5.239768126886575e-06,-1.1368767117395121e-05,-2.3468734631096714e-05,0.10460251046025104,-0.10460251046025104,0.10460251046025104
9.57,0.10448800093882635,-0.10450450561716959,0.10446988596184274,0.0,0.0,0.0,-5.207002657450503e-06,-1.1297675685798656e-05,-2.3321979641056568e-05,0.1044932079414838,-0.1044932079414838,0.1044932079414838
9.58,0.10437895913571389,-0.10439536071404648,0.10436095731751956,0.0,0.0,0.0,-5.174475977128808e-06,-1.1227102355458171e-05,-2.3176294171458565e-05,0.10438413361169102,-0.10438413361169102,0.10438413361169102
9.59,0.10427014457093944,-0.10428644379985422,0.1042522550877149,0.0,0.0,0.0,-5.142186099131828e-06,-1.1157042815643846e-05,-2.3031669323668525e-05,0.10427528675703858,-0.10427528675703858,0.10427528675703858
9.6,0.10416155653561142,-0.10417775415946261,0.10414377857038441,0.0,0.0,0.0,-5.1101310552474955e-06,-1.1087492795933391e-05,-2.288809628225863e-05,0.10416666666666667,-0.10416666666666667,0.10416666666666667
9.61,0.10405319432377866,-0.1040692910807401,0.10403552706636017,0.0,0.0,0.0,-5.078308895648508e-06,-1.1018448065793724e-05,-2.2745566314143647e-05,0.10405827263267431,-0.10405827263267431,0.10405827263267431
9.620000000000001,0.10394505723241525,-0.1039610538545381,0.10392749987933622,0.0,0.0,0.0,-5.046717688701724e-06,-1.0949904434167397e-05,-2.260407076772733e-05,0.10395010395010394,-0.10395010395010394,0.10395010395010394
9.63,0.10383714456140548,-0.10385304177467533,0.1038196963158542,0.0,0.0,0.0,-5.015355520779743e-06,-1.088185774906377e-05,-2.2463601072058545e-05,0.10384215991692626,-0.10384215991692626,0.10384215991692626
9.64,0.10372945561352881,-0.10374525413792204,0.10371211568528889,0.0,0.0,0.0,-4.984220496074575e-06,-1.0814303897154767e-05,-2.2324148735996635e-05,0.10373443983402489,-0.10373443983402489,0.10373443983402489
9.65,0.10362198969444493,-0.10363769024398471,0.10360475729983395,0.0,0.0,0.0,-4.953310736413482e-06,-1.0747238803375292e-05,-2.2185705347386752e-05,0.10362694300518134,-0.10362694300518134,0.10362694300518134
9.66,0.10351474611267895,-0.10353034939549056,0.1034976204744878,0.0,0.0,0.0,-4.922624381076888e-06,-1.0680658430528168e-05,-2.2048262572244197e-05,0.10351966873706003,-0.10351966873706003,0.10351966873706003
9.67,0.10340772417960677,-0.10342323089797227,0.10339070452703943,0.0,0.0,0.0,-4.8921595866183655e-06,-1.0614558778893545e-05,-2.191181215394824e-05,0.10341261633919338,-0.10341261633919338,0.10341261633919338
9.68,0.10330092320944026,-0.10331633405985279,0.1032840087780545,0.0,0.0,0.0,-4.8619145266866426e-06,-1.0548935885842727e-05,-2.177634591244495e-05,0.10330578512396695,-0.10330578512396695,0.10330578512396695
9.69,0.1031943425192129,-0.1032096581924302,0.10317753255086129,0.0,0.0,0.0,-4.831887391849652e-06,-1.048378582545643e-05,-2.1641855743459057e-05,0.10319917440660475,-0.10319917440660475,0.10319917440660475
9.700000000000001,0.10308798142876521,-0.10310320260986278,0.10307127517153691,0.0,0.0,0.0,-4.802076389420544e-06,-1.0419104708147258e-05,-2.1508333617714798e-05,0.10309278350515463,-0.10309278350515463,0.10309278350515463
9.71,0.10298183926073044,-0.10299696662915402,0.10296523596889356,0.0,0.0,0.0,-4.7724797432856995e-06,-1.0354888680286567e-05,-2.1375771580165578e-05,0.10298661174047373,-0.10298661174047373,0.10298661174047373
9.72,0.10287591534052025,-0.10289094957013782,0.10285941427446475,0.0,0.0,0.0,-4.7430956937346375e-06,-1.0291133923835397e-05,-2.124416174923216e-05,0.10288065843621398,-0.10288065843621398,0.10288065843621398
9.73,0.10277020899631052,-0.1027851507554638,0.10275380942249177,0.0,0.0,0.0,-4.7139224972918855e-06,-1.0227836655979708e-05,-2.1113496316049598e-05,0.10277492291880781,-0.10277492291880781,0.10277492291880781
9.74,0.10266471955902724,-0.10267956951058256,0.10264842074991007,0.0,0.0,0.0,-4.6849584265507e-06,-1.0164993128769636e-05,-2.09837675437227e-05,0.1026694045174538,-0.1026694045174538,0.1026694045174538
9.75,0.10255944636233255,-0.10257420516373132,0.10254324759633597,0.0,0.0,0.0,-4.656201770008721e-06,-1.010259962876282e-05,-2.085496776658967e-05,0.10256410256410256,-0.10256410256410256,0.10256410256410256
9.76,0.10245438874261072,-0.1024690570459193,0.10243828930405313,0.0,0.0,0.0,-4.6276508319054035e-06,-1.004065247667177e-05,-2.0727089389494226e-05,0.10245901639344263,-0.10245901639344263,0.10245901639344263
9.77,0.10234954603895433,-0.10236412449091341,0.10233354521799932,0.0,0.0,0.0,-4.599303932061313e-06,-9.979148027015174e-06,-2.060012488706575e-05,0.1023541453428864,-0.1023541453428864,0.1023541453428864
9.78,0.10224491759315052,-0.10225940683522401,0.10222901468575323,0.0,0.0,0.0,-4.571159405719226e-06,-9.918082667773135e-06,-2.0474066803007625e-05,0.10224948875255624,-0.10224948875255624,0.10224948875255624
9.790000000000001,0.10214050274966728,-0.10215490341809072,0.10212469705752128,0.0,0.0,0.0,-4.543215603386997e-06,-9.85745282004618e-06,-2.0348907749393427e-05,0.10214504596527067,-0.10214504596527067,0.10214504596527067
9.8,0.10203630085563992,-0.10205061358146832,0.10202059168612462,0.0,0.0,0.0,-4.515470890682202e-06,-9.797254937718293e-06,-2.0224640405971178e-05,0.1020408163265306,-0.1020408163265306,0.1020408163265306
9.81,0.10193231126085742,-0.10194653667001273,0.10191669792698613,0.0,0.0,0.0,-4.487923648178488e-06,-9.737485507123469e-06,-2.0101257519475114e-05,0.1019367991845056,-0.1019367991845056,0.1019367991845056
9.82,0.1018285333177491,-0.10184267203106707,0.10181301513811741,0.0,0.0,0.0,-4.460572271253668e-06,-9.67814104671615e-06,-1.9978751902945428e-05,0.10183299389002036,-0.10183299389002036,0.10183299389002036
9.83,0.10172496638137127,-0.10173901901464795,0.10170954268010615,0.0,0.0,0.0,-4.433415169939515e-06,-9.619218106745337e-06,-1.9857116435055353e-05,0.1017293997965412,-0.1017293997965412,0.1017293997965412
9.84,0.10162160980939383,-0.10163557697343154,0.10160627991610316,0.0,0.0,0.0,-4.406450768773191e-06,-9.56071326893223e-06,-1.9736344059446015e-05,0.1016260162601626,-0.1016260162601626,0.1016260162601626
9.85,0.10151846296208726,-0.10153234526274006,0.10150322621180984,0.0,0.0,0.0,-4.3796775066503994e-06,-9.50262314615159e-06,-1.9616427784068405e-05,0.10152284263959391,-0.10152284263959391,0.10152284263959391
